,id,label,text
2006,2006,ham,shopping lor raining mah hard 2 leave orchard
2007,2007,ham,hi birth 8lb 7oz mother baby brilliantly
2008,2008,ham,see forwarding message proof
2009,2009,ham,' keep going wa never intention run choose rather keep room clean ' say visitor maybe ' best choice yes wanted embarassed maybe ' feel feel friend want drop buy say happened morning ' tried everything ' know else
2010,2010,ham,dunno lei thk mum lazy go neva ask yet
2011,2011,ham,whatever want know rule talk earlier week start happening showing responsibility yet every week ' bend rule way way whatever ' tired thia argument every week ltgt movie doesnt inlude preview ' still getting 1
2012,2012,ham,beautiful truth gravity read carefully heart feel light someone feel heavy someone leaf goodmorning
2013,2013,spam,great news call freefone 08006344447 claim guaranteed a1000 cash a2000 gift speak live operator
2014,2014,ham,ambrithmaduraimet u arun dha marrgeremembr
2015,2015,ham,read shame tell take run blame u 4 ever really 4 ever long time
2016,2016,ham,princess kitty shaved natural
2017,2017,ham,better bb wont use wife doctor
2018,2018,ham,ya came ago
2019,2019,ham,tomorrow onwards eve 6 3 work
2020,2020,ham,anything lor toa payoh got place 2 walk meh
2021,2021,ham,' anybody ' number still ' thought tactful way ask alex
2022,2022,spam,u win a100 music gift voucher every week starting txt word draw 87066 tscs wwwldewcom skillgame1winaweek age16150ppermesssubscription
2023,2023,ham,movie theatre go watch unlimited movie pay
2024,2024,ham,u lunch alone bored
2025,2025,ham,yes obviously eggspert potato headu_ speak soon
2026,2026,ham,nah man car meant crammed full people
2027,2027,ham,got new job bar airport satsgettin 447per hour mean lie keep touch
2028,2028,ham,kallis ready bat 2nd inning
2029,2029,ham,thanx birthday already
2030,2030,ham,ugh ' u apologize admit u wrong ask take u back
2031,2031,ham,noe la u wana pei bf oso rite k lor day den
2032,2032,ham,yes ' small kid boost secret energy
2033,2033,ham,im gonna miss u much
2034,2034,ham,avatar supposed subtoitles
2035,2035,ham,simply sitting watching match office
2036,2036,ham,jot thing want remember later
2037,2037,ham,oh sorry please
2038,2038,ham,hey going lo lesson gym
2039,2039,ham,dont pack buy storelike cereal must pack food pack gari something 9ja miss
2040,2040,ham,always make thing bigger
2041,2041,ham,ii dun wan watch infernal affair
2042,2042,ham,waking 4 afternoon sup
2043,2043,spam,4mths half price orange line rental latest camera phone 4 free phone 11mths call mobilesdirect free 08000938767 update or2stoptxt
2044,2044,ham,send pic like
2045,2045,ham,okay booked already including one bugis
2046,2046,ham,aight fuck ' get later
2047,2047,ham,de call time ill tell k
2048,2048,ham,dont use hook
2049,2049,ham,much blackberry bold2 nigeria
2050,2050,ham,hi home calicut
2051,2051,ham,hey darlin pick u college u tell wen 2 mt love pete xx
2052,2052,spam,call 09094100151 use ur min call cast 10pmin mob vary service provided aom gbp5month aom box61m60 1er u stop age 18
2053,2053,ham,oh wa thkin goin yogasana 10 den nd go 3 den rush parco 4 nb okie lor u call ready
2054,2054,ham,late need go n get da laptop
2055,2055,ham,sir waiting mail
2056,2056,ham,please charge mobile get morning
2057,2057,ham,nothing got msg frm tht unknown
2058,2058,ham,ugh fuck ' resubbing eve
2059,2059,ham,' see shadow get early spring yay
2060,2060,ham,one slice one breadstick lol
2061,2061,ham,hey want crave miss need love ahmad saeed al hallaq
2062,2062,ham,training tomorrow
2063,2063,spam,urgent mobile a2000 bonus caller prize 020603 2nd attempt reach call 09066362220 asap box97n7qp 150ppm
2064,2064,ham,pas dis ur contact n see wat u get redi ' luv wid u blueu put smile face purpleu r realy hot pinku r swt orangei thnk lyk u greeni realy wana go wid u yelowi wnt u bck blacki ' jealous u browni miss nw plz giv one color
2065,2065,ham,co daddy arranging time c wat time fetch i_ mah
2066,2066,ham,eldest know
2067,2067,ham,' say hi drugdealer
2068,2068,ham,hard believe thing like say lie think twice saying anything
2069,2069,spam,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munsters exorcist twilight wwwgetzedcouk pobox36504w45wq 150p
2070,2070,spam,sexy single waiting text age followed gender wither f eg23f gay men text age followed g eg23g
2071,2071,ham,good night dear sleepwellamptake care
2072,2072,ham,wondarfull song
2073,2073,spam,freemsg claim ur 250 sm messagestext ok 84025 nowuse web2mobile 2 ur mate etc join txt250com 150pwk tc box139 la32wu 16 remove txtx stop
2074,2074,ham,yar lor actually quite fast co da ge slow wat haha
2075,2075,ham,must come later normally bathe da afternoon mah
2076,2076,ham,trust even '
2077,2077,ham,hey hunonbus goin 2 meet want 2go 4a meal donyt feel like cuz 2 get last bus homebut sweet latelyxxx
2078,2078,spam,85233 freeringtonereply real
2079,2079,ham,take like noon
2080,2080,ham,opening mca
2081,2081,ham,' aight wat ' happening side
2082,2082,ham,' done oredi
2083,2083,ham,sweet well princess please tell like dislike bed
2084,2084,ham,wish great semester
2085,2085,ham,moji love word rich day
2086,2086,ham,dude like buff wind
2087,2087,ham,alright babe
2088,2088,spam,well done england get official poly ringtone colour flag yer mobile text tone flag 84199 optout txt eng stop box39822 w111wx a150
2089,2089,ham,' ' give everything want need actually could better yor ownyou ' got money ' get work ' get man ' pay rent ' even fill fucking gas tank yes ' stressed depressed ' even call home thanksgiving cuz ' tell im nothing
2090,2090,ham,skallis wont play first two odi
2091,2091,ham,get cash together ' text jason
2092,2092,ham,oh love ' soooo good hear omg missed much today ' sorry problem provider thank tming
2093,2093,spam,final chance claim ur a150 worth discount voucher today text yes 85023 savamob member offer mobile c savamob pobox84 m263uz a300 sub 16
2094,2094,spam,private 2004 account statement 07742676969 show 786 unredeemed bonus point claim call 08719180248 identifier code 45239 expires
2095,2095,ham,probably want pick
2096,2096,ham,' done
2097,2097,ham,cutest girl world
2098,2098,ham,dice art class 6 thru 9 thanks though idea time come tomorrow
2099,2099,spam,sm service inclusive text credit pls goto wwwcomuknet login unsubscribe stop extra charge help08700469649 po box420 ip4 5we
2100,2100,ham,oh howda gud gud mathe en samachara chikku
2101,2101,ham,thk 530 lor dunno get ticket wat u
2102,2102,ham,audrie lousy autocorrect
2103,2103,ham,site simulate test give tough question test readiness
2104,2104,ham,anyway seriously hit ' back otherwise light armand always ha shit andor vomiting
2105,2105,ham,fetch yun u fetch
2106,2106,ham,thank like well
2107,2107,ham,hmmm imagine ' come home rub foot make dinner help get ready date sure ready kind life
2108,2108,spam,free2day sexy st george ' day pic jordantxt pic 89080 dont miss every wk saucy celeb4 pic c pocketbabecouk 0870241182716 a3wk
2109,2109,ham,lara said loan ltgt
2110,2110,ham,spare power supply
2111,2111,ham,yar quite clever aft many guess lor got ask 2 bring thk darren willing 2 go aiya thk leona still attach wat
2112,2112,spam,winner specially selected receive a1000 cash a2000 award speak live operator claim call 087123002209am7pm cost 10p
2113,2113,ham,yeah ' go bed ' back midnight
2114,2114,spam,sunshine hols claim ur med holiday send stamped self address envelope drink u uk po box 113 bray wicklow eire quiz start saturday unsub stop
2115,2115,ham,well ' available washob nobbing last night ask nickey platt instead
2116,2116,ham,' time week ryan
2117,2117,ham,wish u many many return day happy birthday vikky
2118,2118,spam,u win a100 music gift voucher every week starting txt word draw 87066 tscs wwwidewcom skillgame 1winaweek age16 150ppermesssubscription
2119,2119,ham,hope know ' still mad
2120,2120,ham,argh 3g spotty anyway thing remember research wa province sterling problemfree place looked
2121,2121,ham,xam hall boy asked girl tell starting term dis answer den manage lot hesitation n lookin around silently said intha ponnungale ipaditan
2122,2122,ham,know result
2123,2123,spam,123 congratulation week ' competition draw u a1450 prize claim call 09050002311 b4280703 tcsstop sm 08718727868 18 150ppm
2124,2124,ham,beautiful truth gravity read carefully heart feel light someone feel heavy someone leaf good night
2125,2125,ham,sorry im getting feel really bad totally rejected kinda thing
2126,2126,ham,got shitload diamond though
2127,2127,ham,tessypls favor pls convey birthday wish nimyapls dnt forget today birthday shijas
2128,2128,ham,well ' going aunty
2129,2129,ham,mine like fr china noisy
2130,2130,ham,later guess needa mcat study
2131,2131,ham,sfrom training manual show tech processits password reset troubleshooting
2132,2132,spam,b4u voucher wc 2703 marsms log onto wwwb4utelecom discount credit opt reply stop customer care call 08717168528
2133,2133,ham,spoke uncle john today strongly feel need sacrifice keep ' going call doe beg listen dont make promise make clear thing easy need please let u work thing long keep expecting help creativity stifled pls keep happy promise part
2134,2134,ham,started searching get job dayshe great potential talent
2135,2135,ham,carlos took leave minute
2136,2136,ham,well done luv ya
2137,2137,ham,came hostel
2138,2138,ham,k still loving
2139,2139,ham,juz remembered gotta bathe dog today
2140,2140,ham,drug able eat
2141,2141,ham,alright took morphine back yo
2142,2142,ham,see requirement please
2143,2143,ham,stayin trouble strangersaw dave day heaos sorted nowstill bloke u gona get girl mrur mum still think get 2getha
2144,2144,spam,freemsg hey ' buffy 25 love satisfy men home alone feeling randy reply 2 c pix qlynnbv help08700621170150p msg send stop stop txts
2145,2145,spam,sunshine hols claim ur med holiday send stamped self address envelope drink u uk po box 113 bray wicklow eire quiz start saturday unsub stop
2146,2146,ham,collect ur laptop
2147,2147,ham,ok later showing around 8830 want cld drink wld prefer spend money nosh ' mind nxt wk
2148,2148,ham,get home
2149,2149,ham,waaaat lololo ok next time
2150,2150,ham,table ' occupied ' waiting tree
2151,2151,ham,surely dont forgot comei always touch
2152,2152,ham,hi kindly give u back document submitted loan stapati
2153,2153,ham,dont shall buy one dear
2154,2154,ham,oh god happy see message 3 day
2155,2155,ham,year many mile
2156,2156,ham,hey cutie go wale kinda ok like hill shit still avent killed
2157,2157,ham,sad story man last week wa b ' day wife ' nt wish parent forgot n kid went work even colleague wish entered cabin pa said ' ' happy b ' day bos ' ' felt special askd 4 lunch lunch invited apartment went said ' ' u mind go bedroom minute ' ' ' ' ok ' ' sed sexy mood came 5 minuts latr wid caken wife parent kidz friend n colleague screaming surprise wa waiting sofa ' naked
2158,2158,ham,think go honesty road call bank tomorrow tough decision make u great people
2159,2159,spam,free 1st week no1 nokia tone 4 ur mob every week txt nokia 87077 get txting tell ur mate zed pobox 36504 w45wq norm150ptone 16
2160,2160,ham,specialisation work slave labor look month sha co shakara 4 beggar
2161,2161,ham,replying ha boye changed phone number
2162,2162,ham,1 go write msg 2 put dictionary mode 3cover screen hand 4press ltgt 5gently remove ur hand interesting
2163,2163,ham,hi darlin im way london smashed another driver big dent im really missing u u xxx
2164,2164,ham,nothing really making sure everybody ' speed
2165,2165,ham,' coming home 4 dinner
2166,2166,ham,thank way lost
2167,2167,ham,yeshe good crickiting mind
2168,2168,ham,thx well month
2169,2169,spam,shop till u drop either 10k 5k a500 cash a100 travel voucher call 09064011000 ntt po box cr01327bt fixedline cost 150ppm mobile vary
2170,2170,ham,please come imin towndontmatter urgoin outl8r
2171,2171,ham,wont wat ' wit guy
2172,2172,ham,yavnt tried yet never played original either
2173,2173,ham,hiya good day spoken since weekend
2174,2174,ham,see thought
2175,2175,ham,' work please call
2176,2176,ham,get ready moan scream
2177,2177,ham,oh k got job whats
2178,2178,ham,dont think ' need going late school night especially one class one missed last wednesday probably failed test friday
2179,2179,ham,popping ltgt ibuprofen wa help
2180,2180,ham,babe go day sip cappuccino think love send kiss across sea
2181,2181,ham,ok
2182,2182,ham,p u ur grown right
2183,2183,ham,chinatown got porridge claypot rice yam cake fishhead beehoon either eat cheap den go cafe n tok go nydc somethin
2184,2184,ham,know people hit fuck yes
2185,2185,ham,purity friendship two smiling reading forwarded messageits smiling seeing name gud evng
2186,2186,ham,anything specific regard jaklin idk fuck
2187,2187,ham,oh god ' gonna google nearby cliff
2188,2188,spam,free camera phone linerental 449month 750 cross ntwk min 12 price txt bundle deal also avble call 08001950382 call2optoutj mf
2189,2189,ham,yup shd haf ard 10 page add figure ii got many page
2190,2190,ham,ooh 4got ' gonna start belly dancing moseley wed 630 u want 2 join cafe
2191,2191,ham,thankyou much call appreciate care
2192,2192,ham,congrats treat pendingi mail 2 dayswill mail thrurespect mother homecheck mail
2193,2193,ham,called one pick e phone ask already said ok
2194,2194,ham,hi email address ha changed
2195,2195,ham,valuable affectionate loveable eternal noble truthful intimate natural enamous happy valentine day advance
2196,2196,ham,much textin ' bout
2197,2197,ham,bring got
2198,2198,ham,' movie call 4 wat
2199,2199,ham,sure stomach
2200,2200,ham,haha ' dinner cousin
2201,2201,ham,boy wa late 2 home father power frndship
2202,2202,ham,man carlos definitely coming mu tonight excuse
2203,2203,ham,soon real thing princess make wet
2204,2204,ham,rajipls favour pls convey birthday wish nimya pls today birthday
2205,2205,ham,haha leg neck killing amigo hoping end night burn think could swing like hour
